id,content
UBERON_0000002,"uterine cervixalso known as cervical canal of uterus; cervix uteri; uterine cervix; canalis cervicis uteri; caudal segment of uterus; neck of uterus Lower, narrow portion of the uterus where it joins with the top end of the vagina."
UBERON_0000006,islet of Langerhansalso known as pancreatic insula; pancreatic islet The clusters of hormone-producing cells that are scattered throughout the pancreas.
UBERON_0000009,"submucosaalso known as organ submucosa; region of submucosa; submucosa of organ; submucosa of region of organ A layer of dense irregular connective tissue that lines organs and supports the mucosa, as well as joins the mucosa to the bulk of underlying smooth muscle. [WP,unvetted]."
UBERON_0000010,"peripheral nervous systemalso known as pars peripherica; systema nervosum periphericum A major division of the nervous system that contains nerves which connect the central nervous system (CNS) with sensory organs, other organs, muscles, blood vessels and glands."
UBERON_0000014,zone of skinalso known as skin; portion of skin; region of skin; skin region; skin zone Any portion of the organ that covers that body and consists of a layer of epidermis and a layer of dermis.
UBERON_0000016,"endocrine pancreasalso known as endocrine pancreas; pars endocrina pancreatis The part of the pancreas that is part of the endocrine system and is made up of islet cells, which produce insulin, glucagon and somatostatin."
UBERON_0000017,"exocrine pancreasalso known as exocrine pancreas; pars exocrina pancreatis The part of the pancreas that is part of the exocrine system and which produces and store zymogens of digestive enzymes, such as chymotrypsinogen and trypsinogen in the acinar cells [GO]."
UBERON_0000019,"camera-type eyealso known as regio orbitalis An organ of sight that includes the camera-type eyeball and supporting structures such as the lacrimal apparatus, the conjunctiva, the eyelid."
UBERON_0000020,sense organalso known as organ of sense organ system; organ of sensory organ system; organ of sensory system; sense organ system organ; sensory organ; sensory organ system organ; sensory system organ An organ that is capable of transducing sensory stimulus to the nervous system.
UBERON_0000025,tubealso known as anatomical tube Any hollow cylindrical anatomical structure containing a lumen through which substances are transported.
UBERON_0000026,"appendage Major subdivision of an organism that protrudes from the body[DOS, CARO]."
UBERON_0000029,"lymph node Any of the rounded masses of lymphoid tissue that are surrounded by a capsule of connective tissue, are distributed along the lymphatic vessels, and contain numerous lymphocytes which filter the flow of lymph."
UBERON_0000030,"lamina propriaalso known as lamina propria mucosa; lamina propria mucosae A thin layer of loose connective tissue which lies beneath the epithelium and together with the epithelium constitutes the mucosa[WP]. The lamina propria contains capillaries and a central lacteal (lymph vessel) in the small intestine, as well as lymphoid tissue. Lamina propria also contains glands with the ducts opening on to the mucosal epithelium, that secrete mucus and serous secretions."
UBERON_0000033,headalso known as head (volume) The head is the anterior-most division of the body [GO].
UBERON_0000035,primary ovarian folliclealso known as folliculus ovaricus primarius; ovary primary follicle; primary follicle of ovary; primary ovarian follicle An ovarian follicle that has one layer of granulosa cells.
UBERON_0000036,"secondary ovarian folliclealso known as folliculus ovaricus secondarius; ovary secondary follicle; pre-antral follicle; preantral follicle; secondary follicle of ovary A maturing ovarian follicle that has two more more layers of granulosa cells, up to the onset of antrum formation."
UBERON_0000038,follicular fluidalso known as liquor follicularis; liquor folliculi; ovary follicle fluid The fluid surrounding the ovum and granulosa cells in the ovarian follicle.
UBERON_0000039,follicular antrumalso known as antral cavity; antrum folliculare; ovarian follicle antrum Region of ovarian follicle filled with follicular fluid.
UBERON_0000042,serous membranealso known as tunica serosa; wall of serous sac Multi-tissue structure that is comprised of a secretory epithelial layer (mesothelium) and a connective tissue layer.
UBERON_0000044,"dorsal root ganglionalso known as dorsal root ganglion; ganglion of dorsal root; ganglion spinalis; spinal ganglion; spinal ganglion part of peripheral nervous system Sensory ganglia located on the dorsal spinal roots within the vertebral column. The spinal ganglion cells are pseudounipolar. The single primary branch bifurcates sending a peripheral process to carry sensory information from the periphery and a central branch which relays that information to the spinal cord or brain. (MSH) * ganglion found on the posterior root of each spinal nerve, composed of the unipolar nerve cell bodies of the sensory neurons of the nerve. (CSP)."
UBERON_0000045,"ganglion A biological tissue mass, most commonly a mass of nerve cell bodies."
UBERON_0000047,simple eye An eye with one concave chamber. Note that 'simple' does not imply a reduced level of complexity or acuity.
UBERON_0000052,"fornix of brainalso known as brain fornix; cerebral fornix; forebrain fornix; fornix of neuraxis; neuraxis fornix A C-shaped bundle of fibres (axons) in the brain, and carries signals from the hippocampus to the mammillary bodies and septal nuclei. It is typically divided into the columns (crus), body, commissure and the pre-commissural and post-commissural fornix (MM)."
UBERON_0000055,"vessel A tubular structure that contains, conveys body fluid, such as blood or lymph."
UBERON_0000056,"ureter Muscular duct that propels urine from the kidneys to the urinary bladder, or related organs."
UBERON_0000057,"urethra The fibromuscular tubular canal through which urine is discharged from the bladder to the exterior via the external urinary meatus; in males, the urethra is joined by the ejaculatory ducts and serves as a passageway for semen during ejaculation, as well as a canal for urine during voiding; in females, the urethra is shorter and emerges above the vaginal opening."
UBERON_0000058,ductalso known as anatomical duct A tubular structure that transports secreted or excreted substances.
UBERON_0000059,large intestine A subdivision of the digestive tract that connects the small intestine to the cloaca or anus. Lacks or has few villi[Kardong].
UBERON_0000060,anatomical wallalso known as wall of organ Organ component adjacent to an organ cavity and which consists of a maximal aggregate of organ component layers.
UBERON_0000061,anatomical structurealso known as biological structure; connected biological structure Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.
UBERON_0000062,organ Anatomical structure that performs a specific function or group of functions [WP].
UBERON_0000063,"organ subunit A part of an organ that constitutes a distinct modular sub-unit. In some cases, the organ may also contain other sub-units of identical or similar types, in other cases this may be a distinct entity."
UBERON_0000064,organ partalso known as cardinal organ part A multicellular structure that is a part of an organ.
UBERON_0000065,respiratory tract Anatomical structure that is part of the respiratory system. In mammals consists of upper and lower tracts.
UBERON_0000072,proximo-distal subdivision of respiratory tract An section of a respiratory tract.
UBERON_0000073,regional part of nervous systemalso known as part of nervous system Any part or collection of parts of the central or peripheral nervous system. Parts may span both CNS and PNS.
