source,target,score
M0000009,UBERON_0002378,0.9371197494565005
M0000009,UBERON_0002343,0.9361380470625653
M0000009,UBERON_0002461,0.8837221692797685
M0000009,UBERON_0001221,0.8750823373062135
M0000009,UBERON_3010784,0.8693663238073053
M0000009,UBERON_3010785,0.8603523766701205
M0000009,UBERON_0005454,0.8582994070657345
M0000009,UBERON_0002382,0.8552520150306236
M0000009,UBERON_0005442,0.8496523188234499
M0000009,UBERON_0002417,0.8428326637962754
M0000010,UBERON_0001646,0.9274275857649835
M0000010,UBERON_0002786,0.911812697400679
M0000010,UBERON_0002682,0.908538758160197
M0000010,UBERON_2000629,0.8880539265378528
M0000010,UBERON_2000654,0.8835592851749663
M0000010,UBERON_0009908,0.8632891864255925
M0000010,UBERON_0001603,0.8450267370973569
M0000010,UBERON_0009909,0.8357330629226132
M0000010,UBERON_0006533,0.8118782693687396
M0000010,UBERON_0004277,0.7856431210779745
M0000076,CL_0002155,0.7229968006896903
M0000076,UBERON_0001266,0.6077766933167003
M0000076,CL_0000558,0.5900998542239331
M0000076,CL_0000232,0.5780074661880648
M0000076,CL_0000552,0.5645037591285532
M0000076,CL_0000550,0.5546949277975566
M0000076,CL_0000081,0.55378055872154
M0000076,CL_0000765,0.5516326684182604
M0000076,CL_0000562,0.5505597490789355
M0000076,CL_0002022,0.5504849814067306
M0000081,UBERON_0014615,0.949179954029152
M0000081,UBERON_0002019,0.9370927175782443
M0000081,UBERON_0009674,0.9018735851989337
M0000081,UBERON_0020358,0.8746966349892364
M0000081,UBERON_0006117,0.865734844572187
M0000081,CL_0000741,0.843541161971237
M0000081,UBERON_0003430,0.7962791542638682
M0000081,UBERON_0009673,0.7917355124524817
M0000081,UBERON_0014634,0.7819536469798031
M0000081,UBERON_0008229,0.7799323715474582
M0000110,UBERON_0001269,0.9133637921142876
M0000110,UBERON_3000771,0.8960528896817654
M0000110,UBERON_0001486,0.8617319809664342
M0000110,UBERON_0014445,0.8256399515361268
M0000110,UBERON_3000871,0.8153586428604938
M0000110,UBERON_3000869,0.8149252866987542
M0000110,UBERON_4200039,0.8144545796934309
M0000110,UBERON_0011958,0.8028486611324379
M0000110,UBERON_0001464,0.8009834408499052
M0000110,UBERON_4200088,0.7987393826157182
M0000199,UBERON_0003701,0.9111858222959125
M0000199,UBERON_0015875,0.8151415146395719
M0000199,UBERON_0004270,0.8098991108596655
M0000199,UBERON_7500093,0.7996970968872733
M0000199,UBERON_7500095,0.7848191025472422
M0000199,UBERON_7500094,0.7822424630688624
M0000199,UBERON_0011971,0.7808159120006508
M0000199,UBERON_0001665,0.7765731258965325
M0000199,UBERON_0003596,0.776552333058529
M0000199,UBERON_0000043,0.751445323969565
M0000241,UBERON_0001648,0.944574097681767
M0000241,UBERON_0002731,0.932884875187137
M0000241,UBERON_0002105,0.9312226595820255
M0000241,UBERON_0003723,0.9067952426182674
M0000241,UBERON_0001846,0.8845682912989188
M0000241,UBERON_0013498,0.8831333672475177
M0000241,UBERON_0007228,0.8785638325354471
M0000241,UBERON_0002824,0.875979308006486
M0000241,CL_0000609,0.8646659456180742
M0000241,UBERON_0002827,0.8498623097632989
M0000262,UBERON_0003692,0.9508111118003176
M0000262,UBERON_0034736,0.9141105588578372
M0000262,UBERON_3000811,0.8822742039592545
M0000262,UBERON_3000819,0.8629489607079248
M0000262,UBERON_0016884,0.8579283298787304
M0000262,UBERON_3000752,0.8346261519990436
M0000262,UBERON_4200176,0.818019825999807
M0000262,UBERON_0011108,0.8152353201179003
M0000262,UBERON_1500000,0.8121765374086419
M0000262,UBERON_4200078,0.8119327093424398
M0000263,UBERON_3000752,0.8849573126580806
M0000263,UBERON_1500000,0.858175575633402
M0000263,UBERON_0016884,0.8109268670548481
M0000263,UBERON_3000811,0.8008490963736409
M0000263,UBERON_4200020,0.8000928836008107
M0000263,UBERON_3000819,0.7987691992380991
M0000263,UBERON_0001467,0.7959253332198729
M0000263,UBERON_0003683,0.7918060238044271
M0000263,UBERON_8480025,0.7904849297502129
M0000263,UBERON_3000822,0.7896029244015017
M0000267,UBERON_0000086,0.7709380737880989
M0000267,CL_0000019,0.7610124140023716
M0000267,CL_0011013,0.7588041411667878
M0000267,CL_0000408,0.7514046983348053
M0000267,CL_0000675,0.7355875831942742
M0000267,CL_0000025,0.7336536016790619
M0000267,CL_4030037,0.7234357098393601
M0000267,UBERON_0001306,0.7202590000579041
M0000267,CL_0000018,0.7182889129145633
M0000267,CL_0000020,0.7117271850939952
M0000365,UBERON_0001732,0.9154897116662527
M0000365,UBERON_0008310,0.8702986192244052
