source,target,score
UBERON_0000074,M0012018,0.8209798528969192
UBERON_0000074,M0473246,0.6780612883797287
UBERON_0000074,M0012025,0.6738172165114867
UBERON_0000074,M0555122,0.667365087701556
UBERON_0000074,M0009299,0.6618923325996471
UBERON_0000074,M0012028,0.6430967756233208
UBERON_0000074,M0475996,0.6117374071981732
UBERON_0000074,M0475586,0.6076345616945501
UBERON_0000074,M0014633,0.6055065520243864
UBERON_0000074,M0011890,0.6003922323538761
UBERON_0000362,M0012019,0.8673423931759425
UBERON_0000362,M0012028,0.6717734303367239
UBERON_0000362,M0012023,0.6517694530593634
UBERON_0000362,M0012027,0.6329065247667638
UBERON_0000362,M0012012,0.6246631577126922
UBERON_0000362,M0012018,0.5742538773194248
UBERON_0000362,M0012025,0.5658150336769786
UBERON_0000362,M0012010,0.559009341298928
UBERON_0000362,M0014633,0.5353210614379698
UBERON_0000362,M0555122,0.5182106209009392
UBERON_0001224,M0012023,0.9226775472835547
UBERON_0001224,M0012019,0.697061130208341
UBERON_0001224,M0012010,0.6856387895255798
UBERON_0001224,M0012028,0.6391351844031621
UBERON_0001224,M0012027,0.5915620210432069
UBERON_0001224,M0012025,0.5595619768205855
UBERON_0001224,M0012012,0.5505764738149429
UBERON_0001224,M0012018,0.5355969683058777
UBERON_0001224,M0012006,0.5155954290886511
UBERON_0001225,M0012012,0.9222762949446546
UBERON_0001225,M0012019,0.6864215416677005
UBERON_0001225,M0012028,0.6515004287684493
UBERON_0001225,M0012027,0.5852352397979921
UBERON_0001225,M0012018,0.5724911811614487
UBERON_0001225,M0012023,0.5689910212397842
UBERON_0001225,M0012025,0.5354380303168086
UBERON_0001225,M0012026,0.5334053488459514
UBERON_0001225,M0012010,0.5310930940344399
UBERON_0001225,M0014633,0.5212723935810809
UBERON_0001226,M0012010,0.7735570369979786
UBERON_0001226,M0012019,0.5220207108878393
UBERON_0001226,M0012023,0.517097262020155
UBERON_0001227,M0012010,0.7958848158367784
UBERON_0001227,M0012023,0.5562763698133705
UBERON_0001227,M0012019,0.5356121739840201
UBERON_0001227,M0012028,0.5328230825084433
UBERON_0001228,M0012023,0.6984837612313956
UBERON_0001228,M0012019,0.637170001381809
UBERON_0001228,M0012010,0.6290086524837101
UBERON_0001228,M0012028,0.6287789898642403
UBERON_0001228,M0012027,0.5618173494267408
UBERON_0001228,M0012012,0.5241278942496445
UBERON_0001228,M0012025,0.517648277984614
UBERON_0001228,M0012026,0.5099647486677692
UBERON_0001229,M0012019,0.6316644366084188
UBERON_0001229,M0012025,0.5866720180722651
UBERON_0001229,M0012028,0.5735552366292747
UBERON_0001229,M0012018,0.5637786671589252
UBERON_0001229,M0012012,0.5543278957151168
UBERON_0001229,M0012026,0.540640526758484
UBERON_0001229,M0014633,0.5154842375215719
UBERON_0001229,M0009299,0.514107011684311
UBERON_0001229,M0012027,0.5074918242758685
UBERON_0001231,M0014633,0.8265045578140933
UBERON_0001231,M0012025,0.760139332714953
UBERON_0001231,M0012028,0.7502467119884709
UBERON_0001231,M0012027,0.7097985148348837
UBERON_0001231,M0012018,0.6051160577079889
UBERON_0001231,M0012026,0.6023860274786978
UBERON_0001231,M0012019,0.580517762376455
UBERON_0001231,M0012012,0.5703584021492139
UBERON_0001231,M0012006,0.5343529092816635
UBERON_0001231,M0012023,0.5099603400638227
UBERON_0001232,M0012025,0.7353394753202482
UBERON_0001232,M0012026,0.7124068173316416
UBERON_0001232,M0012028,0.5787593824612243
UBERON_0001232,M0012018,0.5383474307772604
UBERON_0001232,M0012019,0.5160415906230135
UBERON_0001232,M0012027,0.5124477687223443
UBERON_0001232,M0014633,0.5121952944127333
UBERON_0001232,M0012010,0.5098415882477141
UBERON_0001284,M0012019,0.6085215374039449
UBERON_0001284,M0012012,0.5943140195257542
UBERON_0001284,M0012028,0.5593135912726854
UBERON_0001284,M0012023,0.5301854285980142
UBERON_0001285,M0014633,0.7607952252773117
UBERON_0001285,M0012006,0.6765814614409797
UBERON_0001285,M0012025,0.5514524968601765
UBERON_0001287,M0012028,0.8011122962308398
UBERON_0001287,M0012025,0.6266935404189983
UBERON_0001287,M0012026,0.6206649628455145
UBERON_0001287,M0012027,0.610921495009091
UBERON_0001287,M0012018,0.5403944429596712
UBERON_0001287,M0012012,0.5143915918190084
UBERON_0001288,M0012691,0.9207061990738424
UBERON_0001288,M0012025,0.5629941572044085
UBERON_0001288,M0012028,0.5458015597890903
UBERON_0001288,M0012026,0.5300430671865632
UBERON_0001288,M0473246,0.5142037690452899
UBERON_0001288,M0012027,0.514042380162925
UBERON_0001289,M0012691,0.8276417738305397
