subject_id,subject_label,predicate_id,object_id,object_label,similarity_score,comment,mapping_justification
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012018,Kidney Glomerulus,0.8209798528969192,,semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0473246,Podocytes,0.6780612883797287,,semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012025,Kidney Tubules,0.6738172165114867,,semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0555122,Glomerular Filtration Barrier,0.667365087701556,,semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0009299,Glomerular Mesangium,0.6618923325996471,,semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012028,"Kidney Tubules, Proximal",0.6430967756233208,,semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0475996,Mesangial Cells,0.6117374071981732,,semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0475586,Bowman Capsule,0.6076345616945501,,semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0014633,Nephrons,0.6055065520243864,,semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000074,renal glomerulus,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0011890,Juxtaglomerular Apparatus,0.6003922323538761,,semapv:SemanticSimilarityThresholdMatching
http://purl.obolibrary.org/obo/UBERON_0000362,renal medulla,skos:relatedMatch,http://id.nlm.nih.gov/mesh/M0012019,Kidney Medulla,0.8673423931759425,,semapv:SemanticSimilarityThresholdMatching
