id,content
UBERON_0000946,cardiac valvealso known as heart valve; valve of heart A membranous fold of the heart that prevents reflux of fluid.
UBERON_0000948,heartalso known as chambered heart; vertebrate heart A myogenic muscular circulatory organ found in the vertebrate cardiovascular system composed of chambers of cardiac muscle. It is the primary circulatory organ.
UBERON_0001621,coronary arteryalso known as coronary arterial tree An artery that supplies the myocardium.
UBERON_0001625,"right coronary artery Coronary artery which runs along the right side of the heart and predominantly supplies the mycocardium of the right side of the heart[Wikipedia,modified]."
UBERON_0001626,"left coronary artery Coronary artery which runs along the left side of the heart and predominantly supplies the mycocardium of the left side of the heart[Wikipedia,modified]."
UBERON_0002078,"right cardiac atriumalso known as cardiac right atrium; heart right atrium; right atrium; right atrium of heart; right cardiac atrium A cardiac atrium that is in the right side of the heart. It receives deoxygenated blood. In mammals, this comes from the superior and inferior vena cava and the coronary sinus, and pumps it into the right ventricle through the tricuspid valve."
UBERON_0002079,"left cardiac atriumalso known as cardiac left atrium; heart left atrium; left atrium; left atrium of heart; left cardiac atrium; atrium sinistrum A cardiac atrium that is in the left side of the heart. It receives oxygenated blood from the pulmonary veins, In mammals this is pumped into the left ventricle, via the Mitral valve."
UBERON_0002080,heart right ventriclealso known as cardiac right ventricle; right ventricle; right ventricle of heart A cardiac ventricle that is in the right side of the heart.
UBERON_0002081,cardiac atriumalso known as atrium; atria; atrium of heart; cardiac atria; heart atrium Cardiac chamber in which blood enters the heart.
UBERON_0002082,cardiac ventriclealso known as heart ventricle; lower chamber of heart; ventricle of heart Cardiac chamber through which blood leaves the heart.
UBERON_0002084,heart left ventriclealso known as cardiac left ventricle; left cardiac ventricle; left ventricle; left ventricle of heart A cardiac ventricle that is in the left side of the heart.
UBERON_0002094,interventricular septumalso known as heart interventricular septum; heart ventricular septum Cardiac septum which separates the right ventricle from the left ventricle.[FMA].
UBERON_0002099,cardiac septumalso known as cardiac septa; heart septa; heart septum; septum of heart The thin membranous structure between the two heart atria or the thick muscular structure between the two heart ventricles.
UBERON_0002133,atrioventricular valvealso known as AV valve A cardial valve in the atrioventricular region that separates the atrium from the ventricle and prevent backflow from the ventricles into the atria during systole.
UBERON_0002134,tricuspid valvealso known as right atrioventricular valve; valva atrioventricularis dextra An atrioventricular valve that is part of the outflow part of the right atrium.
UBERON_0002135,mitral valvealso known as left atrioventricular valve; valva atrioventricularis sinistra An atrioventricular valve that is part of the outflow part of the left atrium.
UBERON_0002137,"aortic valve Cardiac valve which has as its parts the anterior, right posterior and left posterior cusps, attached to the fibrous ring of aortic valve.[FMA]."
UBERON_0002146,pulmonary valvealso known as pulmonic valve The semilunar valve of the heart that lies between the right ventricle and the pulmonary artery.
UBERON_0002348,epicardiumalso known as heart epicardium; visceral serous pericardium of heart; visceral serous pericardium proper A region of the serous membrane that forms the innermost layer of the pericardium and the outer surface of the heart.
UBERON_0002351,"sinoatrial nodealso known as cardiac pacemaker; Koch's node; node of Keith-Flack; nodus sinuatrialis; SA nodal muscle tissue; SA node; sinoatrial node; sinu-atrial node; sinuatrial nodal muscle tissue; sinuatrial node; sinus node; sinus node of Keith and Flack The part of the cardiac conduction system that controls the timing of heart muscle contraction. It relays electrical signals to the AV node[GO]. Subdivision of conducting system of heart at the junction of the right atrium and the superior vena cava, around the sinoatrial nodal branch of right coronary artery and is continuous with the internodal tract[FMA]."
