source,target,score
M0000009,UBERON_0002378,0.8378190031580114
M0000009,UBERON_0002343,0.7791452776884654
M0000009,UBERON_0005454,0.7461348771952122
M0000009,UBERON_0003833,0.7361793767063547
M0000009,UBERON_0011376,0.733925829252545
M0000009,UBERON_0005442,0.7285420076358682
M0000009,UBERON_0002461,0.7280602282455079
M0000009,UBERON_0001221,0.6811159424740351
M0000009,UBERON_3010790,0.6641977922638385
M0000009,UBERON_0035177,0.66319859877755
M0000010,UBERON_0001646,0.8491564238327614
M0000010,UBERON_0002682,0.7566977498640447
M0000010,UBERON_0002786,0.73216968645638
M0000010,UBERON_3010125,0.6872396981149871
M0000010,UBERON_0009909,0.679686349009724
M0000010,UBERON_0001644,0.6445787073772707
M0000010,UBERON_0001493,0.639703243880959
M0000010,UBERON_0035976,0.6393645415269972
M0000010,UBERON_0009908,0.619320214314584
M0000010,UBERON_2000502,0.6192263800952683
M0000076,CL_0000622,0.6759690870521735
M0000076,CL_0017502,0.6576343583452425
M0000076,CL_0002155,0.6472854475754771
M0000076,CL_0000765,0.6231285970245923
M0000076,CL_0000549,0.6209014167185941
M0000076,CL_2000074,0.6188576728366499
M0000076,CL_0000763,0.6174035924823076
M0000076,CL_0000354,0.6168738586064991
M0000076,CL_0000350,0.6110695494589873
M0000076,CL_0000349,0.6108294166508536
M0000081,UBERON_0009674,0.8069715841720526
M0000081,UBERON_0020358,0.7987934694244135
M0000081,UBERON_0002019,0.7933645429919055
M0000081,UBERON_0006117,0.764290584905306
M0000081,UBERON_0014615,0.7402721383869437
M0000081,UBERON_0009673,0.6883718635491687
M0000081,UBERON_0035776,0.6882649108900024
M0000081,CL_0000741,0.6493499766445483
M0000081,UBERON_0001699,0.6381027148628529
M0000081,UBERON_2002176,0.6333248609616121
M0000110,UBERON_0001269,0.8163648327450267
M0000110,UBERON_0014445,0.7303928814141408
M0000110,UBERON_0011958,0.6693666389812054
M0000110,UBERON_0001486,0.6512489184841833
M0000110,UBERON_0006802,0.6400508385698996
M0000110,UBERON_0014446,0.6176390732575092
M0000110,UBERON_3000771,0.6130559101849812
M0000110,UBERON_0001464,0.6050416120515616
M0000110,UBERON_4100011,0.5971831000049601
M0000110,UBERON_4200039,0.5856729746179894
M0000199,UBERON_0003701,0.8031771320667248
M0000199,UBERON_0000043,0.6519056041298852
M0000199,UBERON_8480009,0.6339756540609729
M0000199,UBERON_0008230,0.6267270717502617
M0000199,UBERON_0011971,0.6161196569038282
M0000199,UBERON_0001665,0.6132681421064717
M0000199,UBERON_0012120,0.5889544510893152
M0000199,UBERON_0034988,0.587455780988569
M0000199,UBERON_0014848,0.5802357198884286
M0000199,UBERON_0008188,0.5782168341098114
M0000241,UBERON_0003723,0.8637878309859218
M0000241,UBERON_0004727,0.8255732736731147
M0000241,UBERON_0002824,0.8006215427924351
M0000241,UBERON_0001648,0.7987048808335352
M0000241,UBERON_0000395,0.7740803783934307
M0000241,UBERON_0007228,0.7180741627138161
M0000241,UBERON_0002731,0.7041917702804631
M0000241,CL_0000609,0.6952902967019667
M0000241,UBERON_0026586,0.6846416365629941
M0000241,UBERON_0002827,0.6819946729184722
M0000262,UBERON_0003692,0.8787449520036504
M0000262,UBERON_0034736,0.6699772001656304
M0000262,UBERON_0002497,0.6643279358206261
M0000262,UBERON_4200008,0.6482023613906465
M0000262,UBERON_0001469,0.5996839551319743
M0000262,UBERON_0017157,0.5692337968235819
M0000262,UBERON_0016884,0.5660979181378725
M0000262,UBERON_0011122,0.5590659851380272
M0000262,UBERON_0011132,0.5570574475797133
M0000262,UBERON_3000819,0.556578858640322
M0000263,UBERON_0002497,0.7311794022210847
M0000263,UBERON_0003692,0.6311607548705479
M0000263,UBERON_3000752,0.6100348213275409
M0000263,UBERON_0010543,0.549117615074749
M0000263,UBERON_0014799,0.5467136569684854
M0000263,UBERON_0007173,0.5422840208687457
M0000263,UBERON_0018667,0.5328631592785302
M0000263,UBERON_0006849,0.5286661736758576
M0000263,UBERON_0007171,0.5238275239193637
M0000263,UBERON_0004651,0.5210862479474055
M0000267,UBERON_0001301,0.5633225282528672
M0000267,UBERON_0003257,0.5319775960176756
M0000267,UBERON_0001968,0.5211887435413649
M0000267,UBERON_0034691,0.5196150730797698
M0000267,CL_0011016,0.5188519570138336
M0000267,UBERON_0003125,0.5162994735825137
M0000267,CL_0007022,0.5145518274012658
M0000267,CL_0000216,0.5130228920316359
M0000267,CL_0000020,0.5053823314320647
M0000267,UBERON_0004013,0.5051890675790143
M0000365,UBERON_0001732,0.7426742692589751
M0000365,UBERON_0000444,0.6374124250583527
M0000365,UBERON_0008310,0.6351691395011947
M0000365,UBERON_0010423,0.6182573152734907
M0000365,UBERON_0002372,0.6157385873543082
M0000365,UBERON_0010889,0.6133933451589381
M0000365,UBERON_0001211,0.6133891436832619
M0000365,UBERON_0035401,0.6089501840495853
M0000365,UBERON_0001728,0.6064904436503626
M0000365,UBERON_0012330,0.6029774034474632
M0000425,UBERON_0001013,0.8380732840685745
M0000425,UBERON_0001347,0.7701694667933185
M0000425,UBERON_0001348,0.7656632598167928
M0000425,UBERON_0003426,0.7487576729899842
M0000425,CL_0000449,0.7242365013532127
M0000425,CL_0000136,0.7173662079409917
M0000425,CL_0000448,0.7068523185618374
M0000425,UBERON_0002190,0.7054346340128617
M0000425,UBERON_0015129,0.685099341418713
M0000425,UBERON_0004180,0.6766261062391253
M0000455,UBERON_0036292,0.7496824137218973
M0000455,UBERON_0036262,0.6059847416737645
M0000455,UBERON_0018319,0.5928776971906238
M0000455,UBERON_0006589,0.5726624093009766
M0000455,UBERON_0008847,0.568623667676632
M0000455,UBERON_0008842,0.5631720583181545
M0000455,UBERON_0004547,0.554155097399126
M0000455,UBERON_0004716,0.5537143371742688
M0000455,UBERON_0000453,0.5532535864246494
M0000455,UBERON_0013250,0.5465597845850869
M0000476,UBERON_0001235,0.8423501338710386
M0000476,UBERON_0009753,0.7252920815369134
M0000476,UBERON_0035825,0.686985989915577
M0000476,UBERON_0035827,0.6725743470502026
M0000476,UBERON_0002369,0.6497955900635852
M0000476,UBERON_0018303,0.6495001140908427
M0000476,CL_0002097,0.6472343862787239
M0000476,CL_1000427,0.6414021220771006
M0000476,UBERON_0001236,0.6382335916657514
M0000476,UBERON_0002054,0.6350874425073164
M0000486,UBERON_0002369,0.8175403329309013
M0000486,UBERON_0006858,0.7992830530452011
M0000486,UBERON_0001236,0.7098943518263299
M0000486,CL_1001601,0.6883130733305977
M0000486,UBERON_0018303,0.6747337666136303
M0000486,UBERON_0001235,0.6642219941068123
M0000486,UBERON_0000007,0.6586067866709969
M0000486,UBERON_0002052,0.6333190934225497
M0000486,CL_1000426,0.6306279569964218
M0000486,UBERON_0018268,0.6295254690995833
M0000489,UBERON_0001236,0.9292930976996956
M0000489,CL_0000336,0.792957085740306
M0000489,UBERON_0002369,0.7180186772677319
M0000489,CL_1000426,0.6869000526933462
M0000489,UBERON_0001235,0.670441254302139
M0000489,CL_0002082,0.6675404525876004
M0000489,UBERON_0018303,0.6639830899073313
M0000489,CL_1000427,0.6605115328021326
M0000489,CL_0002083,0.6457133931535715
M0000489,CL_0002097,0.6456370499878018
M0000496,UBERON_0011926,0.6838066806597876
M0000496,UBERON_0011924,0.6561196700004384
M0000496,UBERON_0011929,0.6254011641552347
M0000496,UBERON_0011927,0.6180378567837679
M0000496,UBERON_0003965,0.5979803670021253
M0000496,UBERON_0006134,0.5975397438996853
M0000496,UBERON_0011930,0.5969315017945468
M0000496,UBERON_0006136,0.5850956126887029
M0000496,UBERON_0006116,0.57264868457325
M0000496,UBERON_0001793,0.5690544537077996
M0000529,CL_0000526,0.6963108802405491
M0000529,UBERON_0003965,0.596029455319234
M0000529,UBERON_0013201,0.5529078624304332
M0000529,CL_0000101,0.5237006000298039
M0000529,UBERON_0011924,0.5219416660742157
M0000529,CL_4023112,0.5034173421318929
M0000834,UBERON_0004527,0.8396006403871275
M0000834,UBERON_0004528,0.7062260461100354
M0000834,UBERON_0004103,0.6964305795393514
M0000834,UBERON_0006524,0.6315966694055958
M0000834,UBERON_2002257,0.6233450834912365
M0000834,UBERON_0034898,0.6173466942186661
M0000834,UBERON_4200198,0.609655038395013
M0000834,UBERON_0004657,0.5871094761115071
M0000834,UBERON_0008873,0.5817840520640936
M0000834,UBERON_0009654,0.5810285920854722
M0001044,UBERON_0001876,0.732534934814119
M0001044,UBERON_0023417,0.676476118555192
M0001044,UBERON_0034991,0.6672311855745191
M0001044,UBERON_0034999,0.6623516320929018
M0001044,UBERON_0022229,0.6522700945467558
M0001044,UBERON_0002891,0.6443923430451846
M0001044,UBERON_0035001,0.6443891905828633
M0001044,UBERON_0034673,0.6383634063332796
M0001044,UBERON_8440030,0.6369990145258563
M0001044,UBERON_0002886,0.6349964916209422
M0001253,UBERON_0001488,0.6856930362255876
M0001253,UBERON_0003596,0.6493833799204655
M0001253,UBERON_0016882,0.6434633504154228
M0001253,UBERON_0011969,0.6251924696565455
M0001253,UBERON_0003657,0.6233037866705466
M0001253,UBERON_0011112,0.6174941694179409
M0001253,UBERON_0008447,0.6172391978841177
M0001253,UBERON_0004454,0.605642744655493
M0001253,UBERON_0011972,0.6005468164099379
M0001253,UBERON_0012076,0.5936428679406317
M0001297,UBERON_0001766,0.9216933771771505
M0001297,UBERON_0005638,0.7998089871810417
M0001297,UBERON_0001767,0.7728085591067806
M0001297,UBERON_0006311,0.7362647294900788
M0001297,CL_1000444,0.6795473607738104
M0001297,UBERON_0001801,0.6772523213167517
M0001297,UBERON_0011892,0.6652420543787979
M0001297,UBERON_0003039,0.6644737584219927
M0001297,UBERON_0005070,0.6364607402906313
M0001297,UBERON_0004867,0.6324874765181201
M0001299,UBERON_0001801,0.8956598709145054
M0001299,UBERON_0001766,0.7082993672324713
M0001299,UBERON_0001802,0.6866001758564908
M0001299,UBERON_0011892,0.6741821453959624
M0001299,UBERON_0005638,0.6691043966551409
M0001299,UBERON_0002131,0.6420777405968447
M0001299,UBERON_0001772,0.6391110231267462
M0001299,UBERON_0003952,0.6304004864222995
M0001299,CL_0002223,0.6169798430894459
M0001299,UBERON_0003039,0.6002093848327168
M0001300,CL_2000048,0.9057204377538792
M0001300,CL_1000287,0.6452491551642755
M0001300,CL_2000075,0.6156043874140811
M0001300,CL_1000239,0.6106180676646747
M0001300,CL_0002223,0.6093071795271643
M0001300,CL_2000036,0.606227905455924
M0001300,UBERON_0002257,0.6041807282560874
M0001300,UBERON_0014526,0.5938778925112956
M0001300,CL_2000034,0.5910581960422775
M0001300,CL_2000035,0.5810221276838667
M0001371,CL_0000946,0.6370701804952937
M0001371,CL_0000945,0.5823235131408979
M0001371,CL_0000819,0.5767807901900435
M0001371,CL_0000236,0.5761521471972343
M0001371,CL_0017005,0.5676200120430228
M0001371,CL_0000145,0.552580354084013
M0001371,CL_0000985,0.5519295931332718
M0001371,CL_0017006,0.5476369456040178
M0001371,CL_0000962,0.5412192393751395
M0001371,CL_0000968,0.5392439058402838
M0001402,CL_0000145,0.7652450108734403
M0001402,CL_0000451,0.5995058145954665
M0001402,CL_0002461,0.5900615079243088
M0001402,CL_0000442,0.5886624045650692
M0001402,CL_0002678,0.588260671484862
M0001402,CL_0002394,0.5796374893157286
M0001402,CL_0000784,0.5723927961186779
M0001402,CL_0002465,0.5676198391740114
M0001402,CL_0000942,0.5649467685886748
M0001402,CL_0002456,0.5620223503815176
M0001526,UBERON_0000159,0.881940524716585
M0001526,UBERON_0001052,0.6995225759012292
M0001526,UBERON_0001353,0.6883451684703162
M0001526,UBERON_0000160,0.6876168796982997
M0001526,UBERON_0015716,0.6666853090061406
M0001526,UBERON_0009195,0.6545977480320969
M0001526,UBERON_8410050,0.6537339258000928
M0001526,UBERON_0006866,0.6296297560839124
M0001526,UBERON_0008858,0.6279103044751501
M0001526,UBERON_0004916,0.6191943822394663
M0001539,UBERON_0000947,0.842676618708021
M0001539,UBERON_0004851,0.73700210732341
