id,content
CL_0000000,cell A material entity of anatomical origin (part of or deriving from an organism) that has as its parts a maximally connected cell compartment surrounded by a plasma membrane.
CL_0000001,"primary cultured cell also known as primary cell culture cell; unpassaged cultured cell A cultured cell that is freshly isolated from a organismal source, or derives in culture from such a cell prior to the culture being passaged."
CL_0000005,neural crest derived fibroblast also known as fibroblast neural crest derived Any fibroblast that is derived from the neural crest.
CL_0000006,neuronal receptor cell also known as neuronal receptor cell (sensu Animalia) Any sensory receptor cell that is a(n) neuron and is capable of some detection of stimulus involved in sensory perception.
CL_0000007,early embryonic cell (metazoa) A cell found in the embryo before the formation of all the gem layers is complete.
CL_0000008,migratory cranial neural crest cell Cell that is part of the migratory cranial neural crest population. Migratory cranial neural crest cells develop from premigratory cranial neural crest cells and have undergone epithelial to mesenchymal transition and delamination.
CL_0000010,cultured cell A cell in vitro that is or has been maintained or propagated as part of a cell culture.
CL_0000011,migratory trunk neural crest cell Cell that is part of the migratory trunk neural crest population. Migratory trunk neural crest cells develop from premigratory trunk neural crest cells and have undergone epithelial to mesenchymal transition and delamination.
CL_0000014,germ line stem cell also known as germline stem cell A stem cell that is the precursor of gametes.
CL_0000015,"male germ cell A germ cell that supports male gamete production. In some species, non-germ cells known as Sertoli cells also play a role in spermatogenesis."
CL_0000016,male germ line stem cell A stem cell that is the precursor of male gametes.
CL_0000017,spermatocyte A male germ cell that develops from spermatogonia. The euploid primary spermatocytes undergo meiosis and give rise to the haploid secondary spermatocytes which in turn give rise to spermatids.
CL_0000018,"spermatid also known as nematoblast A male germ cell that develops from the haploid secondary spermatocytes. Without further division, spermatids undergo structural changes and give rise to spermatozoa."
CL_0000019,sperm also known as sperm cell; spermatozoid; spermatozoon A mature male germ cell that develops from a spermatid.
CL_0000020,spermatogonium also known as spermatogonial cell An euploid male germ cell of an early stage of spermatogenesis.
CL_0000021,female germ cell Female germ cell is a germ cell that supports female gamete production.
CL_0000022,female germ line stem cell A stem cell that is the precursor of female gametes.
CL_0000023,oocyte A female germ cell that has entered meiosis.
CL_0000024,oogonial cell An undifferentiated germ cell that proliferates rapidly and gives rise to oocytes.
CL_0000025,egg cell also known as mature oocyte; ovum A female gamete where meiosis has progressed to metaphase II and is able to participate in fertilization.
CL_0000026,invertebrate nurse cell A germline cell that contributes to the development of the oocyte by transferring cytoplasm directly to oocyte.
CL_0000027,smooth muscle cell neural crest derived A smooth muscle cell derived from the neural crest.
CL_0000028,CNS neuron (sensu Nematoda and Protostomia) CNS neuron (sensu Nematoda and Protostomia)_1
CL_0000029,neural crest derived neuron also known as neuron neural crest derived Any neuron that develops from some migratory neural crest cell.
CL_0000030,glioblast glioblast_1
CL_0000031,neuroblast (sensu Vertebrata) also known as neuroblast A cell that will develop into a neuron often after a migration phase.
CL_0000032,"neuroplacodal cell also known as neural placode cell A cell of a platelike structure, especially a thickened plate of ectoderm in the early embryo, from which a sense organ develops."
CL_0000033,apocrine cell An exocrine cell characterized by loss of part of the cytoplasm during the process of secretion. The secreted substance is accumulated at the apical end and is either budded off through the plasma membrane producing secreted vesicles or dissolved in the cytoplasm that is lost during secretion.
CL_0000034,stem cell also known as animal stem cell A relatively undifferentiated cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells.
CL_0000035,single fate stem cell also known as unipotent stem cell; unipotential stem cell A stem cell that self-renews as well as give rise to a single mature cell type.
CL_0000036,epithelial fate stem cell also known as epithelial stem cell epithelial fate stem cell_1
CL_0000037,"hematopoietic stem cell also known as blood forming stem cell; hemopoietic stem cell A stem cell from which all cells of the lymphoid and myeloid lineages develop, including blood cells and cells of the immune system. Hematopoietic stem cells lack cell markers of effector cells (lin-negative). Lin-negative is defined by lacking one or more of the following cell surface markers: CD2, CD3 epsilon, CD4, CD5 ,CD8 alpha chain, CD11b, CD14, CD19, CD20, CD56, ly6G, ter119."
CL_0000038,erythroid progenitor cell A progenitor cell committed to the erythroid lineage.
CL_0000039,germ line cell A cell that is within the developmental lineage of gametes and is able to pass along its genetic material to offspring.
CL_0000040,"monoblast A myeloid progenitor cell committed to the monocyte lineage. This cell is CD11b-positive, has basophilic cytoplasm, euchromatin, and the presence of a nucleolus."
